k2id ampk2 erk2 redk2 wnk2 ampk2sp erk2sp redk2sp wnk2sp amptess ertess redtess wntess amptqlp ertqlp redtqlp wntqlp shotk2 shottess pbest pbest_tqlp k2time tesstime
210776021 0.00621 0.00151 0.00288 0.00242 0.00996 0.00262 0.00474 0.0034 0.00515 0.00327 0.0071 0.0189 0.0492 0.147 0.0205 0.0191 0.000298 0.00655 2.45 1.47 2457098.34 2459486.07
210784223 0.0386 0.00977 1.97e-17 0.0107 0.0461 0.00377 1.06e-17 0.00426 0.0127 0.00173 0.00226 0.00347 0.013 0.0045 0.00111 0.00258 7.07e-05 0.00199 0.268 0.269 2457098.34 2459486.07
211049922 0.0359 0.00832 0.00603 0.00291 0.0407 0.00631 0.0156 0.00601 0.0135 0.00274 0.00266 0.00543 0.0144 0.00327 0.00233 0.0038 0.000106 0.00276 3.02 3.04 2457098.34 2459486.07
211062846 0.00941 0.00235 0.00058 0.0061 0.105 0.0483 0.00864 0.0327 0.00917 0.0036 0.0141 0.0447 nan nan nan nan 0.000859 0.01 0.503 0.503 2457098.34 2459486.07
210846442 0.0136 0.00359 0.00196 0.00387 0.0212 0.00489 0.00518 0.00541 0.0169 0.002 0.00649 0.0178 0.023 0.0171 0.00638 0.0149 0.000292 0.00719 1.12 1.12 2457098.34 2459499.31
211152884 0.00656 0.0021 0.00118 0.00723 0.0382 0.0169 1.24e-17 0.0138 0.00525 0.00312 0.0098 0.0286 nan nan nan nan 0.000581 0.00821 0.469 0.22 2457098.34 2459486.07
211062206 0.0105 0.00282 0.0016 0.00233 0.0301 0.00962 0.00908 0.00762 0.0182 0.0279 0.00779 0.0104 0.0227 0.0297 0.0137 0.0111 0.000199 0.0044 1.14 1.13 2457098.34 2459486.07
211116507 0.0468 0.00689 0.00652 0.00286 0.0486 0.00355 0.01 0.00357 0.0326 0.00578 0.00411 0.00511 0.0359 0.00811 0.00602 0.00387 0.000107 0.00292 3.32 3.31 2457098.34 2459486.07
210769047 0.01 0.00282 0.00837 0.00514 0.0189 0.00289 0.0132 0.00387 0.0323 0.0205 0.0258 0.0406 nan nan nan nan 0.000639 0.00962 27.3 26.1 2457098.34 2459486.07
211007344 0.00949 0.00275 0.000734 0.000425 0.0158 0.00378 0.0218 0.00537 0.00345 0.00219 0.00338 0.0089 0.00482 0.00301 0.00281 0.00594 0.000157 0.00428 7.25 6.91 2457098.34 2459486.07
211065006 0.0312 0.0102 0.00266 0.00125 0.0362 0.0129 0.017 0.00405 0.01 0.00363 0.00275 0.00291 0.0179 0.0133 0.00635 0.00252 6.22e-05 0.00177 7.33 7.42 2457098.34 2459486.07
211067702 0.00704 0.00196 0.000307 0.000126 0.0103 0.0038 0.00956 0.00241 0.00258 0.00137 0.00103 0.00216 0.00333 0.00178 0.00114 0.00143 4.85e-05 0.00139 7.81 6.99 2457098.34 2459486.07
211059949 0.0179 0.00659 0.00456 0.00362 0.0378 0.0124 0.0168 0.00913 0.0232 0.00163 0.00379 0.00673 0.0262 0.00359 0.00326 0.00549 0.000136 0.00323 1.68 1.68 2457098.34 2459486.07
211147344 0.0194 0.00537 5.92e-18 0.00607 0.0333 0.00981 9.13e-18 0.0115 0.0218 0.0163 0.011 0.0348 nan nan nan nan 0.00051 0.0107 0.542 0.542 2457098.33 2459499.31
211057850 0.0143 0.00387 4.93e-18 0.00746 0.0599 0.0357 2.21e-17 0.028 0.0106 0.0109 0.0118 0.0264 nan nan nan nan 0.000756 0.0085 0.302 1 2457098.34 2459486.07
211065426 0.0157 0.00409 0.000718 0.00693 0.0541 0.0282 0.00729 0.0144 0.0179 0.00761 0.0108 0.0298 nan nan nan nan 0.000476 0.00818 0.621 0.621 2457098.34 2459486.07
210974237 0.0109 0.00315 0.00276 0.00225 0.0154 0.00396 0.00595 0.00272 0.0176 0.00404 0.0036 0.00612 0.0228 0.0144 0.0056 0.00472 0.000117 0.00292 1.89 1.87 2457098.34 2459486.07
210926194 0.00929 0.00242 0.00102 0.00374 0.0503 0.0279 0.0115 0.0181 0.0225 0.0388 0.0184 0.0293 nan nan nan nan 0.000572 0.00766 0.954 1.85 2457098.34 2459486.07
210948982 0.016 0.00396 8.23e-18 0.00541 0.035 0.0123 1.01e-17 0.012 0.0155 0.0121 0.00947 0.0243 0.0147 0.00483 0.00712 0.0231 0.000397 0.00743 0.56 0.56 2457098.34 2459499.31
211110672 0.0174 0.00399 1.15e-17 0.00601 0.0797 0.0437 0.0167 0.0274 0.0235 0.00506 0.0101 0.0306 0.0254 0.00768 0.0084 0.0253 0.000456 0.00945 0.568 0.568 2457098.34 2459499.31
211033935 0.00646 0.00196 0.000498 0.00238 0.0418 0.0175 0.0182 0.0147 0.00328 0.00242 0.00499 0.0154 0.0109 0.00694 0.00751 0.0216 0.000339 0.00669 1.12 0.988 2457098.34 2459499.31
210957703 0.00491 0.00177 0.000315 0.003 0.0383 0.0251 1.95e-17 0.0207 0.00601 0.00257 0.0121 0.0364 nan nan nan nan 0.000491 0.00957 0.225 0.225 2457098.34 2459499.31
211029135 0.00815 0.00236 0.00068 0.00653 0.046 0.022 1.87e-17 0.0224 0.0137 0.00496 0.0179 0.0542 nan nan nan nan 0.000716 0.0122 0.286 0.286 2457098.34 2459486.07
211063235 0.0261 0.00609 0.0048 0.0059 0.0359 0.00911 0.00816 0.00678 0.0278 0.0204 0.0112 0.021 0.0279 0.0298 0.0104 0.0151 0.000315 0.00687 1.14 1.14 2457098.34 2459486.07
211058381 0.00584 0.0016 0.000667 0.00294 0.0523 0.0199 0.00875 0.0214 0.0109 0.0102 0.013 0.0324 nan nan nan nan 0.000565 0.00899 0.67 2.22 2457098.34 2459486.07
211069863 0.0186 0.00453 6.87e-18 0.00495 0.0316 0.00931 0.0028 0.0075 0.0132 0.00705 0.00657 0.0173 0.0213 0.0255 0.00913 0.0155 0.000308 0.00621 0.766 0.766 2457098.34 2459486.07
210872505 0.0304 0.00779 1.65e-17 0.00656 0.044 0.0118 1.3e-17 0.0072 0.032 0.0565 0.0152 0.0103 0.102 0.177 0.0696 0.0306 0.000209 0.00411 0.534 1.44 2457098.34 2459486.07
211059880 0.0452 0.00985 0.00268 0.00934 0.0564 0.013 0.0062 0.00999 0.0147 0.00412 0.00883 0.0247 0.0192 0.00433 0.00813 0.0246 0.000433 0.00748 0.731 0.731 2457098.35 2459486.07
211071863 0.0068 0.0017 0.000395 0.0038 0.0247 0.0116 1.62e-17 0.0104 0.0166 0.0137 0.0195 0.048 nan nan nan nan 0.000671 0.0107 0.515 1.17 2457098.34 2459486.07
211046046 0.0128 0.00325 0.000992 0.000596 0.0139 0.00361 0.0138 0.0043 0.0102 0.00147 0.00328 0.00596 0.012 0.00284 0.00377 0.00501 0.000139 0.00327 7.81 8.13 2457098.34 2459486.07
211038660 0.0189 0.00421 0.00468 0.00258 0.0263 0.00446 0.0187 0.00767 0.0199 0.0221 0.00662 0.00921 0.068 0.129 0.0318 0.016 0.000212 0.00417 3.01 2.84 2457098.34 2459486.07
211025007 0.0388 0.00791 0.00757 0.00814 0.0764 0.0194 0.0497 0.0265 0.0244 0.0188 0.0137 0.0296 0.032 0.0206 0.0187 0.0268 0.00044 0.00797 1.55 1.54 2457098.34 2459486.07
211076650 0.0292 0.00624 0.00284 0.00166 0.0325 0.00752 0.0176 0.00581 0.0181 0.00423 0.00407 0.00491 0.026 0.0127 0.00618 0.00474 0.000125 0.00269 4.81 4.93 2457098.34 2459486.07
211105839 0.00415 0.00138 1.16e-18 0.00272 0.00656 0.00388 0.000727 0.00578 0.0303 0.00337 0.0043 0.012 0.0297 0.00444 0.00323 0.00958 0.000221 0.00508 0.128 0.128 2457098.34 2459486.07
211099232 0.00605 0.00158 0.000793 0.00441 0.0418 0.0156 0.00325 0.0173 0.00758 0.00228 0.0146 0.0405 nan nan nan nan 0.00079 0.0106 0.579 0.578 2457098.34 2459486.07
211005117 0.01 0.00217 0.00314 0.0022 0.0152 0.00319 0.0142 0.00588 0.0168 0.00195 0.00877 0.0202 0.0156 0.00309 0.00651 0.0156 0.000289 0.00654 2.32 2.32 2457098.34 2459486.07
211006594 0.0112 0.00327 3.62e-18 0.00345 0.0162 0.00625 0.00185 0.00456 0.0153 0.00167 0.00387 0.0101 0.0153 0.00246 0.00296 0.00745 0.000173 0.0042 0.574 0.574 2457098.34 2459486.07
211101750 0.0104 0.00109 0.00194 0.00235 0.0167 0.00327 0.0153 0.00824 0.0143 0.00322 0.0103 0.0246 0.0199 0.0103 0.00694 0.0197 0.000364 0.00767 3.88 3.88 2457098.34 2459486.07
211081122 0.00894 0.00258 0.00182 0.00241 0.019 0.00538 0.0107 0.00715 0.00855 0.00501 0.00411 0.0109 0.0325 0.0565 0.0106 0.0167 0.000243 0.00472 1.24 1.23 2457098.34 2459486.07
210762863 0.0154 0.00243 0.00102 0.000579 0.0163 0.00183 0.00413 0.00128 0.00646 0.00129 0.00396 0.0094 0.012 0.00812 0.00707 0.00628 0.000146 0.00429 7.52 7.91 2457098.34 2459486.07
211066337 0.00853 0.00243 0.00148 0.000599 0.00842 0.00164 0.00101 0.000429 0.0117 0.00336 0.00122 0.0012 0.0197 0.00503 0.00196 0.00126 2.91e-05 0.000785 6.14 5.9 2457098.34 2459486.07
211092630 0.0304 0.00711 1.53e-17 0.00995 0.0384 0.0148 2.07e-17 0.0102 0.0153 0.00276 0.00612 0.0167 0.0215 0.0177 0.00482 0.0148 0.000278 0.00587 0.275 0.275 2457098.34 2459486.07
211112685 0.0474 0.0144 0.0173 0.00217 0.00232 0.000903 0.0261 0.00292 0.009 0.00276 0.0156 0.00367 0.0629 0.0183 0.0708 0.00356 7.12e-05 0.00132 28.6 20 2457098.34 2459486.07
211112686 0.0201 0.00445 0.00167 0.00477 0.0348 0.0121 0.00644 0.00826 0.0143 0.00307 0.0031 0.00763 0.109 0.0283 0.00792 0.011 0.000179 0.00402 0.765 0.764 2457098.34 2459486.07
211056297 0.0054 0.00141 0.00058 0.000438 0.00845 0.00209 0.0124 0.00286 0.00465 0.000612 0.00288 0.00554 0.0116 0.011 0.00488 0.00306 0.000116 0.00284 17.2 14.3 2457098.34 2459486.07
210996584 0.00745 0.00214 3.9e-18 0.00246 0.0243 0.0124 1.1e-17 0.0115 0.0118 0.0127 0.00568 0.0102 0.0242 0.0507 0.0112 0.0125 0.000195 0.00432 0.315 0.315 2457098.34 2459486.07
211065077 0.0132 0.00395 0.000998 0.00408 0.0236 0.0108 0.00533 0.00929 0.0117 0.0131 0.0118 0.0282 0.0272 0.0174 0.0305 0.0296 0.000366 0.00797 0.756 1.61 2457098.34 2459486.07
211092628 0.0217 0.00572 0.00133 0.00731 0.0303 0.0114 0.00368 0.00958 0.0085 0.00469 0.00525 0.0129 nan nan nan nan 0.000456 0.00524 0.633 0.985 2457098.34 2459486.07
211063935 0.00505 0.00133 0.00119 0.0024 0.0233 0.00567 0.0136 0.00775 0.00483 0.0017 0.00597 0.013 0.0201 0.0194 0.017 0.0197 0.000278 0.00513 1.78 1.85 2457098.34 2459486.07
211101564 0.0544 0.00427 0.00389 0.00181 0.056 0.00729 0.0148 0.0048 0.0124 0.00183 0.00231 0.00517 0.0128 0.0028 0.00197 0.0034 0.000106 0.0027 4.39 4.39 2457098.33 2459486.07
211071722 0.0116 0.00282 0.00322 0.00347 0.0186 0.00546 0.0154 0.00736 0.00511 0.00103 0.00329 0.00838 0.0143 0.00357 0.00753 0.0161 0.000229 0.00353 2.18 2.18 2457098.34 2459486.07
211098921 0.0263 0.00655 0.00391 0.00621 0.0279 0.0062 0.0102 0.00742 0.0139 0.00372 0.0105 0.0276 0.0203 0.0131 0.00946 0.0268 0.000381 0.00758 1.15 1.15 2457098.34 2459486.07
211086163 0.02 0.00427 0.00226 0.00643 0.0266 0.00906 0.00406 0.00775 0.00734 0.00198 0.0048 0.00915 0.074 0.0441 0.0459 0.0377 0.000345 0.0038 0.94 2.69 2457098.34 2459486.07
211028956 0.0241 0.0115 0.00672 0.00318 0.0268 0.00759 0.00716 0.00253 0.0124 0.00863 0.00385 0.0021 0.0181 0.0118 0.0047 0.00234 5.17e-05 0.00127 2.67 2.65 2457098.34 2459473.29
211084069 0.0168 0.00322 0.00401 0.00513 0.0157 0.00183 0.00399 0.00217 0.00934 0.00291 0.00445 0.0066 0.0307 0.0346 0.0715 0.0107 0.000167 0.00331 2.2 2.2 2457098.34 2459486.07
211090866 0.00964 0.00363 0.00291 0.00342 0.0123 0.00421 0.0129 0.00588 0.00221 0.0014 0.00229 0.00522 0.0432 0.02 0.031 0.0334 0.000259 0.00163 2.44 2.73 2457098.34 2459486.07
211086480 0.00736 0.00183 0.00188 0.00937 0.016 0.00982 1.76e-17 0.0101 0.00315 0.00355 0.00295 0.00786 nan nan nan nan 0.0005 0.00295 0.21 0.889 2457098.34 2459486.07
211073154 0.00932 0.00352 5.73e-18 0.0108 0.0224 0.0142 2.02e-17 0.0116 0.0244 0.0154 0.0409 0.102 nan nan nan nan 0.00076 0.0158 0.218 1.03 2457098.34 2459486.07
211086387 0.0112 0.00321 0.00072 0.0061 0.0156 0.00645 9.28e-18 0.00569 0.005 0.00324 0.00675 0.0179 nan nan nan nan 0.000353 0.00654 0.374 0.374 2457098.35 2459486.07
211059727 0.0111 0.00273 3.84e-18 0.00419 0.0349 0.0164 2.16e-17 0.0118 0.00917 0.00357 0.00507 0.0149 0.248 0.467 0.0521 0.0683 0.000275 0.00521 0.434 0.473 2457098.34 2459486.07
211103222 0.0252 0.00594 0.00348 0.00548 0.0353 0.00719 0.0104 0.00704 0.00601 0.00245 0.00435 0.0117 0.0102 0.00496 0.00405 0.0109 0.000235 0.00498 1.13 1.13 2457098.34 2459486.07
210982761 0.00759 0.00201 0.00344 0.00259 0.0217 0.00171 0.0435 0.0121 0.0189 0.0189 0.0168 0.0321 nan nan nan nan 0.000501 0.00858 26.1 12.8 2457098.34 2459486.07
211066346 0.0112 0.00317 4.94e-18 0.00733 0.0183 0.00716 1.27e-17 0.00808 0.00412 0.00434 0.0045 0.013 nan nan nan nan 0.000468 0.0049 0.468 0.468 2457098.33 2459486.07
211093117 0.0184 0.00451 0.00102 0.00487 0.0403 0.0123 0.00658 0.012 0.00919 0.00407 0.00809 0.0188 0.108 0.0523 0.0751 0.025 0.000359 0.00663 0.915 1 2457098.34 2459486.07
211033155 0.0304 0.0096 2.12e-17 0.00717 0.0361 0.00504 1.76e-17 0.00255 0.0235 0.00225 0.00163 0.0022 0.0296 0.0107 0.00264 0.00306 5.25e-05 0.00133 0.524 0.524 2457098.34 2459486.07
211064137 0.00724 0.00248 0.00194 0.00178 0.0175 0.00502 0.0115 0.00546 0.00992 0.00973 0.0063 0.0134 0.0129 0.00677 0.0051 0.0124 0.000237 0.00515 2.24 2.2 2457098.34 2459486.07
211072438 0.0105 0.00273 9.72e-18 0.00786 0.0178 0.00688 1.07e-17 0.00723 0.0346 0.0705 0.0228 0.0357 nan nan nan nan 0.000516 0.00942 0.391 2.21 2457098.34 2459486.07
211139797 0.00744 0.0023 0.00195 0.00201 0.0218 0.0082 0.0155 0.00637 0.00397 0.0013 0.00458 0.0117 0.00926 0.00595 0.00517 0.0102 0.000246 0.00497 2.69 2.69 2457098.34 2459486.07
211017469 0.0152 0.00519 0.00312 0.00313 0.021 0.00413 0.00799 0.00393 0.0154 0.00292 0.00452 0.00986 0.0166 0.00388 0.00344 0.00801 0.000174 0.00429 1.21 1.21 2457098.34 2459486.07
211067634 0.0123 0.00355 6.05e-18 0.00512 0.0234 0.0111 0.0011 0.00797 0.00613 0.0058 0.00715 0.01 0.0277 0.00937 0.0141 0.015 0.000227 0.00488 0.268 13.4 2457098.34 2459486.07
211131087 0.0156 0.0027 0.00113 0.00133 0.029 0.00624 0.027 0.00807 0.0203 0.00628 0.00602 0.00903 0.0304 0.0148 0.0133 0.0092 0.000201 0.00417 3.69 3.67 2457098.35 2459486.07
211117529 0.00856 0.00348 3.22e-18 0.00368 0.022 0.00864 1.64e-17 0.0072 0.00943 0.00265 0.00686 0.0196 0.00889 0.00299 0.00434 0.0147 0.00031 0.00682 0.463 0.462 2457098.34 2459486.07
211075014 0.0121 0.0031 0.00134 0.00804 0.0071 0.00205 0.000765 0.00285 0.00445 0.00283 0.00623 0.0178 nan nan nan nan 0.000358 0.00559 0.654 0.654 2457098.34 2459486.07
211003744 0.0151 0.00351 0.00261 0.00351 0.0614 0.0239 0.0211 0.0114 0.0169 0.00785 0.00638 0.0111 0.0251 0.00504 0.00629 0.0125 0.000249 0.00456 1.56 1.56 2457098.35 2459486.07
211039634 0.0122 0.0034 0.00118 0.0037 0.0263 0.00738 0.00434 0.00858 0.0153 0.0156 0.0077 0.0136 0.0818 0.158 0.0411 0.0227 0.000236 0.00509 1.03 2.32 2457098.34 2459486.07
211139723 0.0269 0.00708 0.00509 0.00446 0.0441 0.011 0.0229 0.00978 0.0121 0.00398 0.00441 0.00966 0.0159 0.0241 0.00588 0.00684 0.000187 0.00449 1.64 1.63 2457098.34 2459486.07
211027879 0.0128 0.00339 0.00034 0.00605 0.022 0.0093 0.0011 0.00878 0.00659 0.00289 0.0125 0.0353 nan nan nan nan 0.000682 0.0106 0.374 0.374 2457098.34 2459486.07
211007577 0.00578 0.00184 0.00166 0.00115 0.011 0.00267 0.0169 0.00525 0.0502 0.0833 0.0138 0.0167 0.155 0.257 0.0345 0.0185 0.000255 0.00568 6.83 5.42 2457098.33 2459486.07
211098279 0.0104 0.00225 0.00215 0.00273 0.0523 0.0238 0.0469 0.0178 0.00779 0.0058 0.00646 0.0164 0.0117 0.00888 0.0114 0.0138 0.000299 0.00636 1.59 1.58 2457098.34 2459486.07
210949721 0.0343 0.00788 0.0064 0.00557 0.0531 0.014 0.0244 0.0122 0.046 0.0804 0.0249 0.0221 0.133 0.209 0.0721 0.0384 0.000341 0.00672 1.67 2.36 2457098.34 2459486.07
211149600 0.0461 0.0149 1.31e-17 0.0121 0.0561 0.00886 1.28e-17 0.00533 0.0369 0.00584 0.00185 0.00199 0.0389 0.00617 0.000701 0.00183 4.73e-05 0.00129 0.314 0.314 2457098.33 2459486.07
211015258 0.00382 0.00109 0.000853 0.00192 0.0512 0.0227 0.0104 0.0152 0.00525 0.00412 0.00323 0.00735 0.0156 0.00312 0.00559 0.0153 0.00027 0.00286 0.889 0.89 2457098.34 2459486.07
211022539 0.00546 0.00147 0.000552 0.000167 0.00832 0.00185 0.00852 0.00204 0.00629 0.00115 0.00144 0.00256 0.00707 0.00145 0.00131 0.00156 5.74e-05 0.00162 8.47 8.13 2457098.34 2459486.07
211059775 0.0111 0.00245 0.000534 0.0048 0.0319 0.0169 0.00432 0.0115 0.0109 0.00396 0.014 0.0388 nan nan nan nan 0.000567 0.009 0.461 0.461 2457098.34 2459486.07
210963935 0.0178 0.00535 0.00274 0.00199 0.0244 0.00464 0.021 0.00656 0.0089 0.00276 0.00286 0.00552 0.033 0.0503 0.00942 0.00558 0.000129 0.00287 3.42 3.96 2457098.34 2459486.07
211060049 0.0409 0.00404 0.00207 0.00144 0.0521 0.0123 0.0582 0.0216 0.02 0.00639 0.0052 0.00849 0.0156 0.00311 0.00417 0.00567 0.000154 0.00361 4.59 4.63 2457098.34 2459486.07
210945519 0.0106 0.00501 0.00176 0.000774 0.0127 0.00348 0.00863 0.00297 0.00724 0.00127 0.00195 0.00315 0.0123 0.00436 0.00311 0.00252 7.48e-05 0.00182 6.4 6.33 2457098.34 2459486.07
211020371 0.00688 0.00174 0.000502 0.00209 0.0631 0.0284 0.0119 0.0157 0.0103 0.0131 0.00615 0.0109 0.0468 0.105 0.0211 0.0205 0.000234 0.00454 0.87 0.868 2457098.34 2459486.07
211106636 0.0212 0.00485 0.00909 0.00285 0.0228 0.00333 0.0321 0.0106 0.00998 0.00735 0.00772 0.00736 0.0975 0.0459 0.115 0.0249 0.000312 0.00342 28.6 18.8 2457098.34 2459486.07
211106535 0.0213 0.00507 0.00902 0.00308 0.0241 0.00552 0.0412 0.00994 0.00578 0.00304 0.00675 0.00674 0.121 0.049 0.172 0.0306 0.000324 0.00315 28.6 18.8 2457098.34 2459486.07
210907442 0.0151 0.00485 0.0046 0.00327 0.029 0.00855 0.0137 0.00641 0.0221 0.0337 0.0074 0.00889 0.0613 0.0893 0.0441 0.0255 0.000283 0.00445 1.82 2.84 2457098.34 2459486.07
211140155 0.0134 0.00361 0.00174 0.00512 0.0292 0.00893 0.0123 0.00737 0.0482 0.0785 0.015 0.0179 0.0396 0.0712 0.0265 0.0199 0.000332 0.00655 1.23 2.38 2457098.34 2459486.07
210969937 0.0212 0.0041 0.00488 0.00372 0.0333 0.00827 0.013 0.00626 0.00837 0.00212 0.00526 0.013 0.0533 0.0723 0.0308 0.0205 0.00022 0.0054 1.76 1.78 2457098.34 2459486.07
210971348 0.0106 0.00247 0.00153 0.00345 0.0544 0.0202 0.0138 0.0139 0.00808 0.0128 0.00615 0.00934 0.112 0.268 0.063 0.0416 0.000355 0.00389 1.11 1.18 2457098.34 2459473.29
211090925 0.0195 0.00262 0.00145 0.00123 0.035 0.0095 0.0563 0.0154 0.00771 0.00379 0.00736 0.0155 0.0525 0.0803 0.0168 0.0125 0.000243 0.00561 8.59 7.25 2457098.34 2459486.07
211177579 0.00647 0.0022 0.00117 0.000516 0.00722 0.00245 0.00164 0.000404 0.00573 0.00107 0.0007 0.00134 0.00616 0.00117 0.000545 0.000736 3.12e-05 0.000903 3.29 3.44 2457098.34 2459473.29
210964780 0.0136 0.0027 0.00072 0.000321 0.0141 0.00267 0.00393 0.000879 0.0132 0.00536 0.00252 0.00204 0.0133 0.00453 0.00233 0.0016 4.5e-05 0.00126 6.33 6.33 2457098.35 2459486.07
211153286 0.025 0.00452 0.00124 0.000603 0.0284 0.00796 0.0224 0.00494 0.00909 0.00234 0.00145 0.00244 0.013 0.00477 0.00298 0.00196 6.51e-05 0.00158 7.71 7.61 2457098.33 2459486.07
211100931 0.018 0.00433 0.000271 0.000297 0.02 0.00374 0.0159 0.0051 0.00944 0.00446 0.00287 0.00338 0.0146 0.00969 0.0063 0.0039 7.05e-05 0.00165 8.84 9.11 2457098.34 2459486.07
211139534 0.014 0.00316 0.00168 0.00355 0.0315 0.00937 0.0162 0.0108 0.0116 0.0039 0.00838 0.0234 0.0132 0.00551 0.00555 0.0165 0.000341 0.00757 1.18 1.18 2457098.34 2459486.07
211142685 0.0149 0.00397 0.00373 0.0029 0.0451 0.0192 0.0436 0.0159 0.0106 0.00362 0.00675 0.0152 0.0273 0.0522 0.0134 0.0143 0.000316 0.00581 2.46 2.47 2457098.34 2459486.07
211099297 0.0378 0.00582 0.00136 0.000491 0.0388 0.00563 0.0104 0.0028 0.0216 0.00484 0.00245 0.0026 0.0316 0.0173 0.00412 0.002 6.01e-05 0.00168 7.25 6.99 2457098.34 2459486.07
211081949 0.0255 0.0056 0.00583 0.00369 0.0447 0.0136 0.0241 0.0102 0.0337 0.0389 0.00785 0.00849 0.0478 0.0597 0.0208 0.0104 0.000156 0.00383 2.11 2.08 2457098.34 2459486.07
211000740 0.02 0.00429 0.00234 0.00486 0.0475 0.0201 0.0112 0.0111 0.0183 0.00291 0.00637 0.0175 0.0196 0.00345 0.00567 0.0142 0.000278 0.00615 0.96 0.958 2457098.34 2459486.07
211140995 0.0137 0.00751 0.0121 0.00337 0.021 0.00596 0.0475 0.0124 0.00857 0.00822 0.00854 0.0103 0.0774 0.0835 0.0489 0.021 0.000296 0.00541 22.2 13.7 2457098.34 2459486.07
211129321 0.0108 0.00296 0.000943 0.0031 0.0386 0.0145 0.00372 0.0125 0.00673 0.00137 0.00545 0.014 0.00818 0.0028 0.00465 0.0125 0.000289 0.00594 0.778 0.778 2457098.34 2459499.31
211009416 0.0295 0.0105 8.84e-18 0.00724 0.0374 0.00917 9.71e-18 0.00533 0.0143 0.00165 0.00167 0.00365 0.0154 0.00234 0.000857 0.00265 7.72e-05 0.0022 0.442 0.443 2457098.31 2459486.07
210932705 0.0274 0.00156 0.00187 0.00161 0.0289 0.00313 0.00916 0.00323 0.0293 0.0224 0.0125 0.0195 0.0324 0.0367 0.0107 0.0156 0.000283 0.00705 4.04 3.48 2457098.34 2459473.29
211029446 0.0169 0.00449 4.84e-18 0.00552 0.0452 0.0221 1.73e-17 0.0166 0.0113 0.00233 0.00902 0.0253 0.0136 0.00621 0.00525 0.0204 0.00041 0.00841 0.412 0.412 2457098.34 2459499.31
210949562 0.00788 0.00216 4.73e-18 0.0043 0.013 0.00603 6.08e-18 0.00708 0.00791 0.00532 0.0153 0.0479 nan nan nan nan 0.000719 0.0114 0.242 0.242 2457098.34 2459499.31
210940618 0.0155 0.00397 0.00287 0.00289 0.0269 0.00832 0.0152 0.00794 0.0171 0.00125 0.00274 0.00786 0.0175 0.002 0.00237 0.00516 0.000144 0.00349 1.41 1.41 2457098.34 2459512.32
